school_year,dbn,school_name,report_type,avg_metric_score,n_metric_rows
2024,10X095,P.S. 095 Sheila Mencher,EMS,2.8388,25
2024,10X118,J.H.S. 118 William W. Niles,EMS,2.8952,25
2024,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),EMS,3.0816,25
2024,10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),HS,3.8964,25
2024,10X159,P.S. 159 Luis Munoz Marin Biling,EMS,3.166153846153846,13
2024,10X205,P.S. 205 Fiorello LaGuardia,EMS,2.7911111111111113,18
2024,10X206,I.S. 206 Ann Mersereau,EMS,3.18,23
2024,10X207,P.S. 207,EMS,3.5464285714285717,14
2024,10X209,P.S. 209,EC,3.465,2
2024,10X213,Bronx Engineering and Technology Academy,HS,3.435769230769231,26
2024,10X225,Theatre Arts Production Company School,EMS,3.601875,16
2024,10X225,Theatre Arts Production Company School,HS,2.916,25
2024,10X226,P.S. 226,EMS,3.5784615384615384,13
2024,10X228,Jonas Bronck Academy,EMS,3.132727272727273,22
2024,10X228,Jonas Bronck Academy,HS,4.098,10
2024,10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",HS,2.223076923076923,26
2024,10X243,West Bronx Academy for the Future,EMS,2.1132,25
2024,10X243,West Bronx Academy for the Future,HS,2.7084615384615387,26
2024,10X244,The New School for Leadership and Journalism,EMS,4.1708,25
2024,10X246,P.S. 246 Poe Center,EMS,2.23125,16
2024,10X254,I.S. 254,EMS,2.916,25
2024,10X264,Bronx Academy for Software Engineering (BASE),HS,3.026,25
2024,10X268,Kingsbridge International High School,HS,2.6563636363636363,22
2024,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",EMS,3.5228,25
2024,10X280,P.S./M.S. 280 Mosholu Parkway,EMS,3.1056,25
2024,10X284,Bronx School of Law and Finance,HS,2.999615384615385,26
2024,10X291,P.S. 291,EMS,3.115,16
2024,10X306,P.S. 306,EMS,2.6916666666666664,18
2024,10X308,Bronx Dance Academy School,EMS,4.4616,25
2024,10X310,P.S. 310 Marble Hill,EMS,2.864375,16
2024,10X315,P.S. 315 Lab School,EMS,2.6686363636363635,22
2024,10X319,Providing Urban Learners Success In Education High School,HST,2.42,25
2024,10X331,The Bronx School of Young Leaders,EMS,2.5982608695652174,23
2024,10X340,P.S. 340,EMS,2.7655555555555558,18
2024,10X342,International School for Liberal Arts,EMS,3.7115,20
2024,10X342,International School for Liberal Arts,HS,3.4648,25
2024,10X344,Ampark Neighborhood,EMS,4.016923076923077,13
2024,10X351,Bronx Collaborative High School,HS,2.7314285714285713,21
2024,10X353,World View High School,HS,4.152692307692308,26
2024,10X360,P.S. 360,EMS,2.24625,16
2024,10X363,Academy For Personal Leadership And Excellence,EMS,2.6992,25
2024,10X368,In-Tech Academy (M.S. / High School 368),EMS,3.2216,25
2024,10X368,In-Tech Academy (M.S. / High School 368),HS,3.7912,25
2024,10X374,Knowledge and Power Preparatory Academy International High School (Kappa),HS,3.6942307692307694,26
2024,10X386,School for Environmental Citizenship,EMS,2.680625,16
2024,10X390,M.S. 390,EMS,3.4172,25
2024,10X391,The Angelo Patri Middle School,EMS,3.2732,25
2024,10X396,P.S. 396,EMS,4.145625,16
2024,10X397,English Language Learners and International Support Preparatory Academy (ELLIS),HST,4.4936842105263155,19
2024,10X433,High School for Teaching and the Professions,HS,3.2026923076923075,26
2024,10X434,Belmont Preparatory High School,HS,3.1708333333333334,24
2024,10X437,Fordham High School for the Arts,HS,4.8376,25
2024,10X438,Fordham Leadership Academy,HS,3.55625,24
2024,10X439,Bronx High School for Law and Community Service,HS,3.993076923076923,26
2024,10X440,DeWitt Clinton High School,HS,3.7434615384615384,26
2024,10X442,"Celia Cruz Bronx High School of Music, The",HS,4.5316,25
2024,10X445,The Bronx High School of Science,HS,4.93125,24
2024,10X447,Creston Academy,EMS,3.2072,25
2024,10X477,Marble Hill High School for International Studies,HS,4.627307692307692,26
2024,10X524,Crotona International High School,HS,3.9972222222222222,18
2024,10X546,Bronx Theatre High School,HS,2.5536,25
2024,10X549,Discovery High School,HS,3.8203846153846155,26
2024,10X565,High School for Energy and Technology,HS,3.44875,24
2024,10X696,High School of American Studies at Lehman College,HS,4.939565217391304,23
2024,11X016,P.S. 016 Wakefield,EMS,2.095833333333333,12
2024,11X019,P.S. 019 Judith K. Weiss,EMS,3.070869565217391,23
2024,11X021,P.S. 021 Philip H. Sheridan,EMS,3.698,10
2024,11X041,P.S. 041 Gun Hill Road,EMS,2.1055555555555556,18
2024,11X068,P.S. 068 Bronx,EMS,4.076875,16
2024,11X076,P.S. 076 The Bennington School,EMS,3.183125,16
2024,11X078,P.S. 078 Anne Hutchinson,EMS,2.513888888888889,18
2024,11X083,P.S. 083 Donald Hertz,EMS,2.893076923076923,26
2024,11X087,P.S. 087 Bronx,EMS,2.5060000000000002,10
2024,11X089,P.S. 089 Bronx,EMS,3.1431999999999998,25
2024,11X096,P.S. 096 Richard Rodgers,EMS,4.410714285714286,14
2024,11X097,P.S. 097 Bronx,EMS,2.505625,16
2024,11X103,P.S. 103 Hector Fontanez,EMS,3.2071428571428573,14
2024,11X105,P.S. 105 Sen Abraham Bernstein,EMS,2.705,16
2024,11X106,P.S. 106 Parkchester,EMS,2.675,18
2024,11X108,P.S. 108 Philip J. Abinanti,EMS,4.12,13
2024,11X111,P.S. 111 Seton Falls,EMS,2.1615384615384614,13
2024,11X112,P.S. 112 Bronxwood,EMS,2.6283333333333334,18
2024,11X121,P.S. 121 Throop,EMS,2.2394444444444446,18
2024,11X127,J.H.S. 127 The Castle Hill,EMS,3.198,25
2024,11X144,J.H.S. 144 Michelangelo,EMS,4.048,25
2024,11X153,P.S. 153 Helen Keller,EMS,3.8645454545454547,11
2024,11X160,P.S. 160 Walt Disney,EMS,3.4253846153846155,13
2024,11X169,Baychester Academy,EMS,3.2822222222222224,9
2024,11X175,P.S. 175 City Island,EMS,2.6094736842105264,19
2024,11X178,P.S. 178 - Dr. Selman Waksman,EMS,3.3408333333333333,12
2024,11X180,M.S. 180 Dr. Daniel Hale Williams,EMS,2.41,25
2024,11X181,I.S. 181 Pablo Casals,EMS,4.4508,25
2024,11X189,Cornerstone Academy for Social Action,EMS,2.464,15
2024,11X194,P.S./M.S. 194,EMS,2.8216,25
2024,11X249,Bronx Health Sciences High School,HS,4.0275,24
2024,11X265,Bronx Lab School,HS,2.868095238095238,21
2024,11X270,Academy for Scholarship and Entrepreneurship: A College Board School,HS,3.1083333333333334,24
2024,11X275,High School of Computers and Technology,HS,2.6572,25
2024,11X287,North Bronx School of Empowerment,EMS,2.6784,25
2024,11X288,Collegiate Institute for Math and Science,HS,3.4208,25
2024,11X290,Bronx Academy of Health Careers,HS,2.5712,25
2024,11X299,Astor Collegiate Academy,HS,2.4853846153846155,26
2024,11X326,Bronx Green Middle School,EMS,2.6241666666666665,24
2024,11X355,Bronx Alliance Middle School,EMS,2.7958333333333334,24
2024,11X357,Young Voices Academy of the Bronx,EMS,2.776153846153846,13
2024,11X370,Leaders of Tomorrow,EMS,2.314,25
2024,11X418,Bronx High School for the Visual Arts,HS,3.1064,25
2024,11X455,Harry S Truman High School,HS,2.7588461538461537,26
2024,11X462,Cornerstone Academy for Social Action Middle School (CASA),EMS,2.1325,20
2024,11X468,Pelham Academy of Academics and Community Engagement,EMS,2.621739130434783,23
2024,11X481,The STEAM Bridge School,EMS,3.558,10
2024,11X483,The Matilda Avenue School,EMS,2.3766666666666665,12
2024,11X498,P.S./M.S. 11X498 - Van Nest Academy,EMS,3.3152,25
2024,11X508,Bronxdale High School,HS,2.5464,25
2024,11X509,High School of Language and Innovation,HS,4.110416666666667,24
2024,11X513,New World High School,HS,4.2488,25
2024,11X514,The Bronxwood Preparatory Academy,HS,3.5244,25
2024,11X529,One World Middle School at Edenwald,EMS,3.2595833333333335,24
2024,11X532,Baychester Middle School,EMS,2.4148,25
2024,11X542,Pelham Preparatory Academy,HS,3.4108,25
2024,11X544,High School for Contemporary Arts,HS,2.5507692307692307,26
2024,11X545,Bronx Aerospace High School,HS,3.1992307692307693,26
2024,11X556,Bronx Park Middle School,EMS,2.957826086956522,23
2024,11X566,Pelham Gardens Middle School,EMS,3.2288,25
2024,11X567,Linden Tree Elementary School,EMS,2.645,16
2024,12X006,P.S. 006 West Farms,EMS,2.334375,16
2024,12X044,P.S. 044 David C. Farragut,EMS,3.3144444444444447,9
2024,12X047,P.S. 047 John Randolph,EMS,2.102777777777778,18
2024,12X057,P.S. 057 Crescent,EMS,2.177777777777778,18
2024,12X061,P.S. 061 Francisco Oller,EMS,3.152727272727273,11
2024,12X066,P.S. 066 School of Higher Expectations,EMS,4.472142857142857,14
2024,12X067,P.S. 067 Mohegan School,EMS,3.8729999999999998,10
2024,12X129,M.S. 129 Academy for Independent Learning and Leadership,EMS,4.2824,25
2024,12X134,P.S. 134 George F. Bristow,EMS,1.6822222222222223,18
2024,12X150,P.S. 150 Charles James Fox,EMS,2.856666666666667,18
2024,12X190,E.S.M.T- I.S. 190,EMS,2.4795652173913045,23
2024,12X195,P.S. 195,EMS,2.338888888888889,18
2024,12X196,P.S. 196,EMS,2.151111111111111,18
2024,12X211,P.S. 211,EMS,2.7255555555555557,9
2024,12X214,P.S. 214,EMS,2.2096,25
2024,12X217,School of Performing Arts,EMS,3.3224,25
2024,12X242,Mott Hall V,EMS,3.3024,25
2024,12X242,Mott Hall V,HS,3.495769230769231,26
2024,12X248,"Metropolitan High School, The",HS,2.9292,25
2024,12X251,Explorations Academy H.S.,HS,3.061923076923077,26
2024,12X267,Bronx Latin,EMS,2.5472,25
2024,12X267,Bronx Latin,HS,3.7908,25
2024,12X271,East Bronx Academy for the Future,EMS,2.6848,25
2024,12X271,East Bronx Academy for the Future,HS,2.9834615384615386,26
2024,12X273,Frederick Douglass Academy V. Middle School,EMS,3.2616,25
2024,12X286,Fannie Lou Hamer Middle School,EMS,2.2604,25
2024,12X300,The School of Science and Applied Learning,EMS,2.2694444444444444,18
2024,12X314,Fairmont Neighborhood School,EMS,2.535625,16
2024,12X316,Kappa III,EMS,3.0148,25
2024,12X318,"I.S. X318 Math, Science & Technology Through Arts",EMS,2.1004,25
2024,12X341,Accion Academy,EMS,3.3308333333333335,24
2024,12X383,Emolior Academy,EMS,3.1052,25
2024,12X388,Pan American International High School at Monroe,HS,4.01,19
2024,12X446,Arturo A. Schomburg Satellite Academy Bronx,HST,3.778095238095238,21
2024,12X458,Samara Community School,EMS,3.5771428571428574,14
2024,12X463,Urban Scholars Community School,EMS,2.9964285714285714,14
2024,12X478,The Cinema School,HS,2.2428,25
2024,12X479,Bronx Career and College Preparatory High School,HS,1.7786363636363636,22
2024,12X480,Bronx Regional High School,HST,2.8964,25
2024,12X511,Bronx Envision Academy,HS,3.045769230769231,26
2024,12X521,The Metropolitan Soundview High School,HS,2.5353846153846153,26
2024,12X531,Archer Elementary School,EMS,2.86125,16
2024,12X536,P.S. 536,EMS,2.5284615384615385,13
2024,12X550,High School of World Cultures,HS,3.975,24
2024,12X595,P.S. 595,EMS,2.4025,16
2024,12X641,Bard High School Early College Bronx,HS,4.82,17
2024,12X682,Fannie Lou Hamer Freedom High School,HS,4.0633333333333335,21
2024,12X684,Wings Academy,HS,2.6604,25
2024,12X691,Bronx Little School,EMS,2.9707142857142856,14
2024,13K003,P.S. 003 The Bedford Village,EMS,2.2575,8
2024,13K008,The Emily Warren Roebling School,EMS,4.1,8
2024,13K009,Public School 9 The Sarah Smith Garnet School,EMS,2.9366666666666665,12
2024,13K011,P.S. 011 Purvis J. Behan,EMS,4.397142857142858,7
2024,13K020,P.S. 020 Clinton Hill,EMS,3.0892307692307694,13
2024,13K044,P.S. 044 Marcus Garvey,EMS,2.83875,8
2024,13K046,P.S. 046 Edward C. Blum,EMS,2.8593333333333333,15
2024,13K054,P.S. 54 The Detective Rafael Ramos School,EMS,2.8433333333333333,6
2024,13K056,P.S. 056 Lewis H. Latimer,EMS,2.73,9
2024,13K067,P.S. 067 Charles A. Dorsey,EMS,2.8545454545454545,11
2024,13K093,P.S. 093 William H. Prescott,EMS,2.275714285714286,7
2024,13K113,M.S. 113 Ronald Edmonds Learning Center,EMS,2.43,25
2024,13K133,P.S. 133 William A. Butler,EMS,3.3411764705882354,17
2024,13K256,P.S. 256 Benjamin Banneker,EMS,1.8284615384615384,13
2024,13K265,Dr. Susan S. McKinney Secondary School of the Arts,HS,2.4864,25
2024,13K266,M.S. K266 - Park Place Community Middle School,EMS,2.823,20
2024,13K270,P.S. 270 Johann DeKalb,EMS,2.002,5
2024,13K282,P.S. 282 Park Slope,EMS,2.7592307692307694,13
2024,13K287,P.S. 287 Bailey K. Ashford,EMS,1.696,5
2024,13K301,Restoration Academy,EMS,2.320869565217391,23
2024,13K307,P.S. 307 Daniel Hale Williams,EMS,2.01,14
2024,13K313,Dock Street School for STEAM Studies,EMS,2.5136363636363637,22
2024,13K350,Urban Assembly School of Music and Art,HS,2.9683333333333333,24
2024,13K351,The Urban Assembly Unison School,EMS,2.899583333333333,24
2024,13K412,Brooklyn Community Arts & Media High School (BCAM),HS,3.2964,25
2024,13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",HS,4.4112,25
2024,13K430,Brooklyn Technical High School,HS,4.7928,25
2024,13K439,Brooklyn International High School,HS,3.58,19
2024,13K483,The Urban Assembly School for Law and Justice,HS,3.5788,25
2024,13K492,Academy of Arts and Letters,EMS,3.005217391304348,23
2024,13K527,Urban Assembly Institute of Math and Science for Young Women,EMS,2.7894444444444444,18
2024,13K527,Urban Assembly Institute of Math and Science for Young Women,HS,3.8075,24
2024,13K553,Brooklyn Academy High School,HST,2.3620833333333335,24
2024,13K594,Gotham Professional Arts Academy,HS,3.288,20
2024,13K595,Bedford Academy High School,HS,4.079583333333334,24
2024,13K605,George Westinghouse Career and Technical Education High School,HS,3.3824,25
2024,13K616,Brooklyn High School for Leadership and Community Service,HST,3.0115384615384615,26
2024,13K670,Benjamin Banneker Academy,HS,3.48375,24
2024,13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",HS,2.7936,25
2024,13K691,Fort Greene Preparatory Academy,EMS,2.5875,24
2024,13K915,Bridges: A School for Exploration and Equity,EMS,3.8545,20
2024,13K963,Design Works High School,HS,4.214545454545455,11
2024,14K016,P.S. 016 Leonard Dunkly,EMS,3.07375,8
2024,14K017,P.S. 017 Henry D. Woodworth,EMS,4.1984615384615385,13
2024,14K018,P.S. 018 Edward Bush,EMS,2.5733333333333333,9
2024,14K023,P.S. 023 Carter G. Woodson,EMS,2.942857142857143,14
2024,14K031,P.S. 031 Samuel F. Dupont,EMS,4.614444444444445,9
2024,14K034,P.S. 034 Oliver H. Perry,EMS,4.3012500000000005,8
2024,14K050,J.H.S. 050 John D. Wells,EMS,4.3216,25
2024,14K059,P.S. 059 The Dawn Best School,EMS,2.560625,16
2024,14K071,Juan Morel Campos Secondary School,EMS,2.6018181818181816,22
2024,14K071,Juan Morel Campos Secondary School,HS,2.8153846153846156,26
2024,14K084,P.S. 084 Jose De Diego,EMS,2.9652,25
2024,14K110,P.S. 110 The Monitor,EMS,3.76625,8
2024,14K120,P.S. 120 Carlos Tapia,EMS,3.242777777777778,18
2024,14K126,John Ericsson Middle School 126,EMS,3.7528,25
2024,14K132,P.S. 132 The Conselyea School,EMS,4.109166666666667,12
2024,14K147,P.S. 147 Isaac Remsen,EMS,3.881666666666667,6
2024,14K157,P.S./I.S. 157 The Benjamin Franklin Health & Science Academy,EMS,2.4704347826086956,23
2024,14K196,P.S. 196 Ten Eyck,EMS,2.424166666666667,12
2024,14K250,P.S. 250 George H. Lindsay,EMS,2.7672222222222222,18
2024,14K257,P.S. 257 John F. Hylan,EMS,4.525,18
2024,14K297,P.S. 297 Abraham Stockton,EMS,4.33,13
2024,14K318,I.S. 318 Eugenio Maria De Hostos,EMS,3.987391304347826,23
2024,14K319,P.S. 319,EC,1.0,2
2024,14K380,P.S. 380 John Wayne Elementary,EMS,3.0111764705882353,17
2024,14K414,Brooklyn Arbor Elementary School,EMS,3.355,14
2024,14K449,"Brooklyn Latin School, The",HS,4.920434782608695,23
2024,14K454,The Williamsburg High School of Art and Technology,HS,3.6580769230769232,26
2024,14K474,PROGRESS High School for Professional Careers,HS,3.022307692307692,26
2024,14K477,East Williamsburg Scholars Academy,HS,3.0446153846153847,26
2024,14K478,"The High School for Enterprise, Business and Technology",HS,2.852307692307692,26
2024,14K488,Brooklyn Preparatory High School,HS,2.9172,25
2024,14K558,Williamsburg High School for Architecture and Design,HS,4.35,25
2024,14K561,Williamsburg Preparatory School,HS,3.3052,25
2024,14K577,Conselyea Preparatory School,EMS,3.318,25
2024,14K582,M.S. 582,EMS,4.390740740740741,27
2024,14K586,Lyons Community School,EMS,2.458421052631579,19
2024,14K586,Lyons Community School,HS,2.197,20
2024,14K610,A-Tech High School,HS,3.6688,25
2024,14K614,Young Women's Leadership School of Brooklyn,EMS,2.0555555555555554,18
2024,14K614,Young Women's Leadership School of Brooklyn,HS,3.2941666666666665,24
2024,14K685,El Puente Academy for Peace and Justice,HS,2.8773684210526316,19
2024,15K001,P.S. 001 The Bergen,EMS,2.355,18
2024,15K010,"Magnet School of Math, Science and Design Technology",EMS,4.081428571428572,14
2024,15K015,P.S. 015 Patrick F. Daly,EMS,2.1375,16
2024,15K024,P.S. 024,EMS,2.719375,16
2024,15K029,P.S. 029 John M. Harrigan,EMS,4.391538461538461,13
2024,15K032,P.S. 032 Samuel Mills Sprole,EMS,3.59,12
2024,15K038,P.S. 038 The Pacific,EMS,3.3,10
2024,15K039,P.S. 039 Henry Bristow,EMS,4.44125,8
2024,15K051,M.S. 51 William Alexander,EMS,3.477037037037037,27
2024,15K058,P.S. 058 The Carroll,EMS,4.195384615384615,13
2024,15K088,J.H.S. 088 Peter Rouget,EMS,3.0232,25
2024,15K094,P.S. 094 The Henry Longfellow,EMS,2.9366666666666665,18
2024,15K107,P.S. 107 John W. Kimball,EMS,4.511111111111111,9
2024,15K118,The Maurice Sendak Community School,EMS,3.98625,8
2024,15K124,P.S. 124 Silas B. Dutcher,EMS,2.047142857142857,14
2024,15K130,P.S. 130 The Parkside,EMS,2.9635714285714285,14
2024,15K131,P.S. 131 Brooklyn,EMS,3.450555555555556,18
2024,15K136,I.S. 136 Charles O. Dewey,EMS,2.7868,25
2024,15K146,"The Brooklyn New School, P.S. 146",EMS,3.9775,4
2024,15K154,The Windsor Terrace School,EMS,3.9588888888888887,9
2024,15K169,P.S. 169 Sunset Park,EMS,3.2214285714285715,14
2024,15K172,P.S. 172 Beacon School of Excellence,EMS,4.4575000000000005,12
2024,15K230,P.S. 230 Doris L. Cohen,EMS,3.382857142857143,14
2024,15K261,P.S. 261 Zipporiah Mills,EMS,2.5554545454545456,11
2024,15K295,P.S. 295,EMS,3.0075000000000003,12
2024,15K321,P.S. 321 William Penn,EMS,4.556153846153846,13
2024,15K418,The Children's School,EMS,3.2657142857142856,7
2024,15K423,Brooklyn Frontiers High School,HST,3.648076923076923,26
2024,15K428,Global Innovators Academy,EMS,3.473333333333333,15
2024,15K429,Digital Arts and Cinema Technology High School,HS,4.5424,25
2024,15K442,M.S. 442 Carroll Gardens School for Innovation,EMS,4.608095238095238,21
2024,15K443,New Voices School of Academic & Creative Arts,EMS,4.482608695652174,23
2024,15K447,The Exploratory School,EMS,4.553181818181818,22
2024,15K448,Brooklyn Collaborative Studies,EMS,2.3605882352941174,17
2024,15K448,Brooklyn Collaborative Studies,HS,3.3515,20
2024,15K462,John Jay School for Law,HS,2.8488,25
2024,15K463,Cyberarts Studio Academy,HS,3.8115384615384613,26
2024,15K464,Park Slope Collegiate,EMS,2.5127777777777776,18
2024,15K464,Park Slope Collegiate,HS,3.0732,25
2024,15K497,The Boerum Hill School for International Studies,EMS,3.1313636363636363,22
2024,15K497,The Boerum Hill School for International Studies,HS,3.1616,25
2024,15K516,Sunset Park Avenues Elementary School,EMS,2.7512499999999998,16
2024,15K519,Cobble Hill School of American Studies,HS,3.086,25
2024,15K529,West Brooklyn Community High School,HST,4.381923076923077,26
2024,15K592,Khalil Gibran International Academy,HS,2.6791666666666667,24
2024,15K656,Brooklyn High School of the Arts,HS,3.8,25
2024,15K667,Sunset Park High School,HS,3.3657692307692306,26
2024,15K676,Red Hook Neighborhood School,EMS,3.2676470588235293,17
2024,15K684,Millennium Brooklyn HS,HS,4.7964,25
2024,15K698,South Brooklyn Community High School,HST,3.9645833333333336,24
2024,15K821,Sunset Park Prep,EMS,2.8648,25
2024,15K839,M.S. 839,EMS,3.0982608695652174,23
2024,15K896,The School of Creativity and Innovation,EMS,3.7853333333333334,15
2024,16K005,P.S. 005 Dr. Ronald McNair,EMS,3.7133333333333334,6
2024,16K021,P.S. 021 Crispus Attucks,EMS,4.295,12
2024,16K025,P.S. 025 Eubie Blake School,EMS,2.46,5
2024,16K026,P.S. 026 Jesse Owens,EMS,3.2392307692307694,13
2024,16K035,M.S. 035 Stephen Decatur,EMS,4.586818181818182,22
2024,16K040,P.S. 040 George W. Carver,EMS,4.359,10
2024,16K057,Whitelaw Reid Academy of Arts and Business,EMS,2.595,20
2024,16K081,P.S. 081 Thaddeus Stevens,EMS,2.3666666666666667,9
2024,16K243,P.S. 243K- The Weeksville School,EMS,2.062222222222222,9
2024,16K262,P.S. 262 El Hajj Malik El Shabazz Elementary School,EMS,3.54,5
2024,16K267,"M.S. 267 Math, Science & Technology",EMS,4.1353333333333335,15
2024,16K308,P.S. 308 Clara Cardwell,EMS,1.9088888888888889,18
2024,16K309,P.S. 309 The George E. Wibecan Preparatory Academy,EMS,3.185,6
2024,16K335,P.S. 335 Granville T. Woods,EMS,3.6942857142857144,7
2024,16K455,Boys and Girls High School,HS,1.6704,25
2024,16K498,Brooklyn High School for Law and Technology,HS,2.5153846153846153,26
2024,16K627,Brighter Choice Community School,EMS,2.415,8
2024,16K628,Brooklyn Brownstone School,EMS,4.367142857142857,7
2024,16K669,Research and Service High School,HST,1.8157692307692308,26
2024,16K681,Madiba Prep Middle School,EMS,3.6979166666666665,24
2024,16K688,The Brooklyn Academy of Global Finance,HS,2.6975,24
2024,16K765,Nelson Mandela High School,HS,2.277083333333333,24
2024,16K898,The Brooklyn Green School,EMS,3.475,22
2024,17K002,Parkside Preparatory Academy,EMS,3.4884,25
2024,17K006,Norma Adams Clemons Academy,EMS,2.6377777777777776,18
2024,17K012,Dr. Jacqueline Peek-Davis School,EMS,2.7842857142857143,7
2024,17K061,M.S. 061 Dr. Gladstone H. Atwell,EMS,2.6221739130434782,23
2024,17K091,P.S. 091 The Albany Avenue School,EMS,3.486,10
2024,17K092,P.S. 092 Adrian Hegeman,EMS,3.450833333333333,12
2024,17K122,Pathways in Technology Early College High School (P-Tech),HS,2.8452,25
2024,17K138,P.S. 138 Brooklyn,EMS,3.0357142857142856,21
2024,17K161,P.S. 161 The Crown,EMS,2.9386666666666668,15
2024,17K181,P.S. 181 Brooklyn,EMS,2.7824,25
2024,17K189,P.S. 189 The Bilingual Center,EMS,3.029259259259259,27
2024,17K191,P.S. 191 Paul Robeson,EMS,3.3583333333333334,6
2024,17K221,P.S. 221 Toussaint L'Ouverture,EMS,2.6140000000000003,5
2024,17K241,P.S. 241 Emma L. Johnston,EMS,4.263846153846154,13
2024,17K246,M.S. 246 Walt Whitman,EMS,2.7856,25
2024,17K249,P.S. 249 The Caton,EMS,4.7152631578947375,19
2024,17K289,P.S. 289 George V. Brower,EMS,4.096363636363637,11
2024,17K316,P.S. 316 Elijah Stroud,EMS,4.0746153846153845,13
2024,17K340,I.S. 340,EMS,2.37,22
2024,17K352,Ebbets Field Middle School,EMS,4.451304347826087,23
2024,17K353,Elijah Stroud Middle School,EMS,3.265,22
2024,17K354,The School of Integrated Learning,EMS,4.3533333333333335,21
2024,17K375,P.S. 375 Jackie Robinson School,EMS,4.124545454545455,11
2024,17K382,Academy for College Preparation and Career Exploration: A College Board School,EMS,3.19,22
2024,17K382,Academy for College Preparation and Career Exploration: A College Board School,HS,3.1904166666666667,24
2024,17K394,M.S. K394,EMS,2.783157894736842,19
2024,17K397,P.S. 397 Foster-Laurie,EMS,3.156,5
2024,17K398,P.S. 398 Walter Weaver,EMS,2.3971428571428572,14
2024,17K399,P.S. 399 Stanley Eugene Clark,EMS,2.07,6
2024,17K408,Academy of Hospitality and Tourism,HS,2.941153846153846,26
2024,17K484,Ronald Edmonds Learning Center II,EMS,4.118666666666667,15
2024,17K524,International High School at Prospect Heights,HS,3.7775,20
2024,17K528,The High School for Global Citizenship,HS,2.9295833333333334,24
2024,17K532,New Bridges Elementary,EMS,3.4657142857142857,14
2024,17K537,High School for Youth and Community Development at Erasmus,HS,3.4923076923076923,26
2024,17K539,High School for Service & Learning at Erasmus,HS,3.3848000000000003,25
2024,17K543,"Science, Technology and Research Early College High School at Erasmus",EMS,4.515294117647059,17
2024,17K543,"Science, Technology and Research Early College High School at Erasmus",HS,4.7672,25
2024,17K546,High School for Public Service: Heroes of Tomorrow,HS,3.05375,24
2024,17K547,Brooklyn Academy of Science and the Environment,HS,3.4188,25
2024,17K548,Brooklyn School for Music & Theatre,HS,3.07125,24
2024,17K568,Brownsville Academy High School,HST,3.4295652173913043,23
2024,17K590,Medgar Evers College Preparatory School,EMS,3.93,15
2024,17K590,Medgar Evers College Preparatory School,HS,4.11625,24
2024,17K600,Clara Barton High School,HS,2.1792307692307693,26
2024,17K646,Aspirations Diploma Plus High School,HST,2.9032,25
2024,17K705,Brooklyn Arts and Science Elementary School,EMS,2.990666666666667,15
2024,17K722,New Heights Middle School,EMS,2.396,25
2024,17K745,Brooklyn Institute for Liberal Arts,HS,3.0008,25
2024,17K751,Academy for Health Careers,HS,1.9329166666666666,24
2024,17K770,P.S. 770 New American Academy,EMS,3.67375,8
2024,18K066,P.S. 66,EMS,3.0725,24
2024,18K068,I.S. 068 Isaac Bildersee,EMS,2.6585714285714284,21
2024,18K114,P.S. 114 Ryder Elementary,EMS,4.1850000000000005,18
2024,18K115,P.S. 115 Daniel Mucatel School,EMS,2.8594444444444447,18
2024,18K135,P.S. 135 Sheldon A. Brookner,EMS,2.723125,16
2024,18K208,P.S. 208 Elsa Ebeling,EMS,4.1466666666666665,9
2024,18K211,I.S. 211 John Wilson,EMS,3.2612,25
2024,18K219,P.S. 219 Kennedy-King,EMS,2.739333333333333,15
2024,18K233,P.S. 233 Langston Hughes,EMS,3.908,10
2024,18K235,P.S. 235 Janice Marie Knight School,EMS,2.78,15
2024,18K244,P.S. 244 Richard R. Green,EMS,3.947777777777778,9
2024,18K268,P.S. 268 Emma Lazarus,EMS,3.479,10
2024,18K272,P.S. 272 Curtis Estabrook,EMS,2.74125,16
2024,18K276,P.S. 276 Louis Marshall,EMS,4.24,10
2024,18K279,P.S. 279 Herman Schreiber,EMS,3.2044444444444444,9
2024,18K285,I.S. 285 Meyer Levin,EMS,2.6321739130434785,23
2024,18K366,The Science And Medicine Middle School,EMS,2.456,25
2024,18K563,It Takes a Village Academy,HS,2.9188,25
2024,18K566,Brooklyn Community High School for Excellence and Equity,HS,2.7252,25
2024,18K567,Brooklyn Theatre Arts High School,HS,3.162916666666667,24
2024,18K569,Kurt Hahn Expeditionary Learning School,HS,3.4026315789473687,19
2024,18K576,Victory Collegiate High School,HS,2.899583333333333,24
2024,18K578,Brooklyn Bridge Academy,HST,4.1657692307692304,26
2024,18K581,"The Middle School of Media, Law and Fine Arts",EMS,3.7973913043478262,23
2024,18K588,Middle School for Art and Philosophy,EMS,2.463913043478261,23
2024,18K617,High School for Innovation in Advertising and Media,HS,3.072,25
2024,18K629,Cultural Academy for the Arts and Sciences,HS,3.6968,25
2024,18K633,High School for Medical Professions,HS,2.8416,25
2024,18K635,Olympus Academy,HST,3.5904166666666666,24
